         74824230 function calls (74713959 primitive calls) in 103.442 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.005    0.000    0.016    0.001 artist.py:1103(_get_setters_and_targets)
     1465    0.001    0.000    0.002    0.000 artist.py:1141(is_alias)
      403    0.000    0.000    0.001    0.000 artist.py:1151(aliased_name)
       11    0.001    0.000    0.027    0.002 artist.py:1186(pprint_setters)
       11    0.000    0.000    0.037    0.003 artist.py:1476(kwdoc)
       25    0.000    0.000    0.000    0.000 artist.py:36(allow_rasterization)
        1    0.000    0.000    0.000    0.000 artist.py:78(Artist)
        1    0.000    0.000    0.000    0.000 ascii.py:13(Codec)
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
       56    0.000    0.000    0.001    0.000 ascii.py:25(decode)
        1    0.000    0.000    0.000    0.000 ascii.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 ascii.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 ascii.py:8(<module>)
       18    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
   168756    1.064    0.000    1.791    0.000 atomic.py:108(sorted_pao)
        1    0.000    0.000    0.000    0.000 atomic.py:11(Radial)
        1    0.016    0.016    0.016    0.016 atomic.py:2(<module>)
        3    0.000    0.000    0.769    0.256 atomic.py:20(__init__)
        1    0.000    0.000    0.000    0.000 atomic.py:209(Atom)
       32    0.000    0.000    0.000    0.000 atomic.py:223(__init__)
       32    0.000    0.000    0.000    0.000 atomic.py:237(set_ion)
   168724    0.576    0.000    2.681    0.000 atomic.py:309(add_coefficient)
      288    0.001    0.000    0.002    0.000 atomic.py:325(get_coefficient)
        1    0.000    0.000    0.000    0.000 atomic.py:85(Ion)
       33    0.000    0.000    0.000    0.000 atomic.py:96(__init__)
        1    0.023    0.023    0.056    0.056 auto_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 auto_parser.py:12(Parser)
        1    0.000    0.000    0.000    0.000 auto_parser.py:15(__init__)
        1    0.007    0.007    0.785    0.785 auto_parser.py:20(get_ion)
        1    1.047    1.047    5.008    5.008 auto_parser.py:70(make_cell)
        1    0.023    0.023    0.040    0.040 axes3d.py:11(<module>)
        1    0.000    0.000    0.000    0.000 axes3d.py:42(Axes3D)
        1    0.000    0.000    0.000    0.000 axis.py:1649(XAxis)
        1    0.000    0.000    0.000    0.000 axis.py:1972(YAxis)
        1    0.000    0.000    0.000    0.000 axis.py:27(Tick)
        1    0.011    0.011    0.012    0.012 axis.py:3(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:334(XTick)
        1    0.000    0.000    0.000    0.000 axis.py:470(YTick)
        1    0.000    0.000    0.000    0.000 axis.py:606(Ticker)
        1    0.000    0.000    0.000    0.000 axis.py:611(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:444(XAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:449(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:454(ZAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:54(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:6(<module>)
        1    0.004    0.004    0.005    0.005 backend_agg.py:21(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:445(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:65(RendererAgg)
        4    0.000    0.000    0.000    0.000 backend_bases.py:109(register_backend)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1162(TimerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1315(Event)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1338(IdleEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1346(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1362(ResizeEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1381(CloseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1392(LocationEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:142(ShowBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1497(MouseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1557(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1598(KeyEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1635(FigureCanvasBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:198(RendererBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2575(NonGuiException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2579(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2664(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3181(ToolContainerBase)
        1    0.091    0.091    0.396    0.396 backend_bases.py:33(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3315(StatusbarBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:769(GraphicsContextBase)
        1    0.061    0.061    0.061    0.061 backend_macosx.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:192(GraphicsContextMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:27(Show)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:271(TimerMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:288(FigureCanvasMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:33(RendererMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:376(FigureManagerMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:404(NavigationToolbar2Mac)
        1    0.017    0.017    0.022    0.022 backend_mixed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_mixed.py:11(MixedModeRenderer)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:1528(RendererPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2153(GraphicsContextPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:225(Reference)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2388(PdfPages)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:246(Name)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2501(FigureCanvasPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2545(FigureManagerPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:273(Operator)
       37    0.000    0.000    0.000    0.000 backend_pdf.py:277(__init__)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:287(Verbatim)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:331(Stream)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:412(PdfFile)
        1    0.022    0.022    0.046    0.046 backend_pdf.py:6(<module>)
        1    0.001    0.001    0.001    0.001 backend_tools.py:12(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:136(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:197(SetCursorBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:24(Cursors)
        1    0.000    0.000    0.000    0.000 backend_tools.py:262(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:290(RubberbandBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:318(ToolQuit)
        1    0.000    0.000    0.000    0.000 backend_tools.py:328(ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:33(ToolBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:344(ToolEnableNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:361(ToolGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:381(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:394(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:411(ToolYScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:421(ToolXScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:431(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 backend_tools.py:538(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:550(ToolHome)
        1    0.000    0.000    0.000    0.000 backend_tools.py:559(ToolBack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:568(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:577(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:584(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:592(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:654(ToolZoom)
        1    0.000    0.000    0.000    0.000 backend_tools.py:788(ToolPan)
        1    0.020    0.020    0.020    0.020 base.py:1(<module>)
       18    0.000    0.000    0.000    0.000 base.py:1081(isspmatrix)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:24(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 base.py:62(spmatrix)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:1101(erfinv)
        6    0.000    0.000    0.002    0.000 basic.py:25(solve)
        1    0.004    0.004    0.004    0.004 basic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:41(SpecialFunctionWarning)
        1    0.020    0.020    0.408    0.408 basic.py:5(<module>)
        1    0.041    0.041    0.045    0.045 basic.py:7(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:755(LstsqLapackError)
        1    0.000    0.000    0.000    0.000 bezier.py:155(BezierSegment)
        1    0.000    0.000    0.000    0.000 bezier.py:17(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
        1    0.001    0.001    0.001    0.001 bisect.py:1(<module>)
        1    0.039    0.039    0.039    0.039 blas.py:143(<module>)
       12    0.000    0.000    0.000    0.000 blas.py:177(find_best_blas_type)
       12    0.000    0.000    0.001    0.000 blas.py:226(_get_funcs)
        1    0.000    0.000    0.000    0.000 block.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:126(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:23(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:299(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 blocking_input.py:352(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:36(BlockingInput)
        1    0.000    0.000    0.000    0.000 bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 bvls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:259(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 calendar.py:488(TimeEncoding)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:536(LocaleHTMLCalendar)
        1    0.001    0.001    0.001    0.001 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.027    0.027    0.029    0.029 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1018(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:131(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:607(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 cbook.py:1020(mkdirs)
        1    0.000    0.000    0.000    0.000 cbook.py:1038(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 cbook.py:1039(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:1066(RingBuffer)
        1    0.000    0.000    0.000    0.000 cbook.py:1072(__Full)
      219    0.001    0.000    0.007    0.000 cbook.py:1145(dedent)
        1    0.000    0.000    0.000    0.000 cbook.py:1305(maxdict)
        8    0.000    0.000    0.000    0.000 cbook.py:1311(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:1325(Stack)
        9    0.000    0.000    0.000    0.000 cbook.py:140(deprecated)
        1    0.000    0.000    0.000    0.000 cbook.py:1529(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 cbook.py:1648(Grouper)
        3    0.000    0.000    0.000    0.000 cbook.py:1684(__init__)
        9    0.000    0.000    0.000    0.000 cbook.py:189(deprecate)
        1    0.000    0.000    0.000    0.000 cbook.py:2342(_NestedClassGetter)
        1    0.000    0.000    0.000    0.000 cbook.py:2362(_InstanceMethodPickler)
        1    0.000    0.000    0.000    0.000 cbook.py:275(converter)
        1    0.000    0.000    0.000    0.000 cbook.py:293(tostr)
        1    0.000    0.000    0.000    0.000 cbook.py:299(todatetime)
        1    0.000    0.000    0.000    0.000 cbook.py:313(todate)
        1    0.000    0.000    0.000    0.000 cbook.py:327(tofloat)
        1    0.000    0.000    0.000    0.000 cbook.py:339(toint)
        1    0.000    0.000    0.000    0.000 cbook.py:350(_BoundMethodProxy)
        1    0.000    0.000    0.000    0.000 cbook.py:37(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 cbook.py:455(CallbackRegistry)
        9    0.000    0.000    0.000    0.000 cbook.py:53(_generate_deprecation_message)
        1    0.000    0.000    0.000    0.000 cbook.py:568(silent_list)
        1    0.000    0.000    0.000    0.000 cbook.py:594(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 cbook.py:659(Bunch)
        2    0.000    0.000    0.000    0.000 cbook.py:672(__init__)
       81    0.000    0.000    0.000    0.000 cbook.py:687(iterable)
      238    0.000    0.000    0.001    0.000 cbook.py:696(is_string_like)
        1    0.027    0.027    0.032    0.032 cbook.py:7(<module>)
        1    0.000    0.000    0.000    0.000 cbook.py:880(Sorter)
        1    0.000    0.000    0.000    0.000 cbook.py:928(Xlator)
        1    0.000    0.000    0.000    0.000 cbook.py:988(Null)
        1    0.017    0.017    0.017    0.017 cell.py:2(<module>)
        1    0.000    0.000    0.000    0.000 cell.py:23(Cell)
        2    0.000    0.000    0.000    0.000 cell.py:275(support_filename)
        1   24.124   24.124   49.741   49.741 cell.py:306(read_support_grid)
        2    0.000    0.000   49.741   24.871 cell.py:358(get_support_grid)
        1   27.096   27.096   40.982   40.982 cell.py:389(calculate_psi_grid)
        1    0.000    0.000    0.003    0.003 cell.py:42(__init__)
       32    0.028    0.001    0.031    0.001 cell.py:87(add_atom)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2041(Chebyshev)
        1    0.000    0.000    0.000    0.000 chebyshev.py:87(<module>)
        1    0.000    0.000    0.000    0.000 cm.py:169(ScalarMappable)
       33    0.000    0.000    0.000    0.000 cm.py:29(_reverser)
       67    0.002    0.000    0.002    0.000 cm.py:35(revcmap)
       72    0.000    0.000    0.002    0.000 cm.py:52(_reverse_cmap_spec)
        1    0.029    0.029    0.036    0.036 cm.py:6(<module>)
      144    0.000    0.000    0.003    0.000 cm.py:65(_generate_cmap)
        1    0.001    0.001    0.001    0.001 cobyla.py:11(<module>)
       22    0.000    0.000    0.000    0.000 codecs.py:253(__init__)
        2    0.000    0.000    0.000    0.000 codecs.py:92(__new__)
        1    0.025    0.025    0.464    0.464 collections.py:10(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1023(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1030(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1037(LineCollection)
       12    0.000    0.000    0.000    0.000 collections.py:108(clear)
        1    0.029    0.029    0.030    0.030 collections.py:11(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1211(EventCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1464(CircleCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1484(EllipseCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1574(PatchCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1629(TriMesh)
        1    0.000    0.000    0.000    0.000 collections.py:1699(QuadMesh)
       67    0.042    0.001    0.051    0.001 collections.py:305(namedtuple)
     2603    0.001    0.000    0.002    0.000 collections.py:349(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:36(Collection)
      255    0.000    0.000    0.000    0.000 collections.py:373(<genexpr>)
      255    0.000    0.000    0.001    0.000 collections.py:375(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:38(OrderedDict)
        1    0.000    0.000    0.000    0.000 collections.py:407(Counter)
        1    0.000    0.000    0.000    0.000 collections.py:50(__init__)
      100    0.001    0.000    0.001    0.000 collections.py:71(__setitem__)
        1    0.000    0.000    0.000    0.000 collections.py:769(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 collections.py:818(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:844(PolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:911(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 collections.py:958(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 colorbar.py:1241(ColorbarPatch)
        1    0.044    0.044    0.683    0.683 colorbar.py:20(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(ColorbarBase)
        1    0.000    0.000    0.000    0.000 colorbar.py:865(Colorbar)
        1    0.000    0.000    0.000    0.000 colors.py:1062(SymLogNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1176(PowerNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1252(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1327(NoNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1490(LightSource)
      334    0.001    0.000    0.005    0.000 colors.py:214(is_color_like)
       74    0.001    0.000    0.001    0.000 colors.py:231(hex2color)
        1    0.000    0.000    0.000    0.000 colors.py:243(ColorConverter)
      334    0.002    0.000    0.004    0.000 colors.py:265(to_rgb)
       50    0.000    0.000    0.001    0.000 colors.py:334(to_rgba)
      200    0.000    0.000    0.000    0.000 colors.py:363(<genexpr>)
        1    0.000    0.000    0.001    0.001 colors.py:48(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:487(Colormap)
      152    0.001    0.000    0.001    0.000 colors.py:499(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:669(LinearSegmentedColormap)
      144    0.000    0.000    0.001    0.000 colors.py:676(__init__)
       10    0.001    0.000    0.002    0.000 colors.py:750(from_list)
        1    0.000    0.000    0.000    0.000 colors.py:788(ListedColormap)
        8    0.000    0.000    0.000    0.000 colors.py:795(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:860(Normalize)
        1    0.000    0.000    0.000    0.000 colors.py:991(LogNorm)
        1    0.000    0.000    0.000    0.000 common.py:1(<module>)
        1    0.011    0.011    0.011    0.011 common.py:4(<module>)
        1    0.028    0.028    0.029    0.029 compressed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compressed.py:21(_cs_matrix)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:10(Container)
        1    0.000    0.000    0.000    0.000 container.py:108(BarContainer)
        1    0.000    0.000    0.000    0.000 container.py:116(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 container.py:125(StemContainer)
        1    0.000    0.000    0.000    0.000 contextlib.py:1(<module>)
       22    0.000    0.000    0.000    0.000 contextlib.py:12(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:132(closing)
       22    0.000    0.000    0.086    0.004 contextlib.py:15(__enter__)
       22    0.000    0.000    0.001    0.000 contextlib.py:21(__exit__)
       11    0.000    0.000    0.000    0.000 contextlib.py:54(contextmanager)
       22    0.000    0.000    0.000    0.000 contextlib.py:82(helper)
        1    0.000    0.000    0.000    0.000 contextlib.py:9(GeneratorContextManager)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:1395(QuadContourSet)
        1    0.063    0.063    0.106    0.106 contour.py:4(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:42(ClabelText)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:748(ContourSet)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
      429    0.001    0.000    0.002    0.000 copy.py:306(_reconstruct)
      429    0.001    0.000    0.005    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
      361    0.000    0.000    0.000    0.000 copy_reg.py:46(_reconstructor)
      429    0.000    0.000    0.000    0.000 copy_reg.py:92(__newobj__)
       14    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
        1    0.000    0.000    0.108    0.108 core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1118(_DomainedBinaryOperation)
       43    0.000    0.000    0.001    0.000 core.py:113(get_object_signature)
        6    0.000    0.000    0.000    0.000 core.py:1139(__init__)
        1    0.000    0.000    0.000    0.000 core.py:130(MAError)
        1    0.000    0.000    0.104    0.104 core.py:132(load_base_library)
        1    0.000    0.000    0.000    0.000 core.py:138(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:139(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 core.py:146(update_user_library)
       22    0.000    0.000    0.002    0.000 core.py:154(iter_style_files)
        1    0.000    0.000    0.104    0.104 core.py:164(read_style_directory)
        1    0.000    0.000    0.000    0.000 core.py:196(reload_library)
        1    0.001    0.001    0.013    0.013 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2352(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2358(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2521(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2569(MaskedIterator)
        1    0.001    0.001    0.001    0.001 core.py:2683(MaskedArray)
       21    0.000    0.000    0.000    0.000 core.py:37(is_style_file)
        1    0.000    0.000    0.000    0.000 core.py:5902(mvoid)
       85    0.000    0.000    0.000    0.000 core.py:6048(isMaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:6104(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:6111(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6114(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:6214(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:6271(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6275(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6285(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6289(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6342(_frommethod)
       26    0.000    0.000    0.001    0.000 core.py:6353(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6358(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:7764(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7777(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7782(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:796(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:805(__init__)
        1    0.000    0.000    0.000    0.000 core.py:818(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:826(__init__)
        1    0.000    0.000    0.000    0.000 core.py:835(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:841(__init__)
        1    0.000    0.000    0.000    0.000 core.py:855(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:861(__init__)
        1    0.000    0.000    0.000    0.000 core.py:870(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:876(__init__)
        1    0.000    0.000    0.000    0.000 core.py:885(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:90(MaskedArrayFutureWarning)
       27    0.000    0.000    0.000    0.000 core.py:903(__init__)
        4    0.000    0.000    0.000    0.000 core.py:94(doc_note)
        1    0.000    0.000    0.000    0.000 core.py:961(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:981(__init__)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:20(csc_matrix)
        1    0.018    0.018    0.047    0.047 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:23(csr_matrix)
        1    0.000    0.000    0.000    0.000 csv.py:127(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.004    0.004    0.004    0.004 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:330(prep_simple)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
       13    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
       13    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
       99    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
        1    0.013    0.013    0.015    0.015 cycler.py:41(<module>)
       13    0.000    0.000    0.001    0.000 cycler.py:468(cycler)
       13    0.000    0.000    0.001    0.000 cycler.py:529(_cycler)
       13    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
       18    0.000    0.000    0.000    0.000 data.py:108(_create_method)
        1    0.000    0.000    0.000    0.000 data.py:123(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        1    0.056    0.056    0.166    0.166 dates.py:111(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1137(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1201(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1226(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1254(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1279(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1299(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1319(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1339(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1517(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:156(_UTC)
        1    0.000    0.000    0.000    0.000 dates.py:291(strpdate2num)
