         787723273 function calls (749763114 primitive calls) in 15357.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.000    0.000 axis.py:682(get_scale)
        6    0.000    0.000    0.001    0.000 axis.py:692(_set_scale)
        8    0.000    0.000    0.000    0.000 axis.py:701(limit_range_for_scale)
        6    0.000    0.000    0.002    0.000 axis.py:704(get_children)
        6    0.000    0.000    0.031    0.005 axis.py:713(cla)
        6    0.000    0.000    0.029    0.005 axis.py:748(reset_ticks)
        2    0.000    0.000    0.002    0.001 axis.py:846(set_clip_path)
       18    0.000    0.000    0.000    0.000 axis.py:880(_set_artist_props)
       21    0.001    0.000    0.039    0.002 axis3d.py:127(get_major_ticks)
       15    0.000    0.000    0.001    0.000 axis3d.py:137(set_pane_pos)
        3    0.000    0.000    0.000    0.000 axis3d.py:142(set_pane_color)
        3    0.000    0.000    0.000    0.000 axis3d.py:149(set_rotate_label)
       15    0.000    0.000    0.000    0.000 axis3d.py:156(get_rotate_label)
       60    0.000    0.000    0.000    0.000 axis3d.py:16(get_flip_min_max)
       30    0.001    0.000    0.004    0.000 axis3d.py:162(_get_coord_info)
       15    0.000    0.000    0.011    0.001 axis3d.py:185(draw_pane)
       15    0.004    0.000    0.201    0.013 axis3d.py:202(draw)
      135    0.001    0.000    0.001    0.000 axis3d.py:22(move_from_center)
      105    0.001    0.000    0.008    0.000 axis3d.py:35(tick_update_position)
       66    0.000    0.000    0.000    0.000 axis3d.py:408(get_view_interval)
        1    0.000    0.000    0.000    0.000 axis3d.py:428(XAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:433(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:438(ZAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:49(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:6(<module>)
        3    0.000    0.000    0.020    0.007 axis3d.py:68(__init__)
        3    0.000    0.000    0.029    0.010 axis3d.py:96(init3d)
        1    0.002    0.002    0.002    0.002 backend_agg.py:21(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:422(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:55(RendererAgg)
      165    0.000    0.000    0.000    0.000 backend_bases.py:1004(get_hatch_path)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1060(TimerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1213(Event)
        1    0.000    0.000    0.000    0.000 backend_bases.py:123(RendererBase)
       72    0.000    0.000    0.000    0.000 backend_bases.py:1230(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1236(IdleEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1244(DrawEvent)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1260(ResizeEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1279(CloseEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1286(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1290(LocationEvent)
       64    0.003    0.000    0.076    0.001 backend_bases.py:1325(__init__)
       64    0.000    0.000    0.000    0.000 backend_bases.py:1368(_update_enter_leave)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1395(MouseEvent)
        1    0.000    0.000    0.001    0.001 backend_bases.py:140(__init__)
       64    0.001    0.000    0.077    0.001 backend_bases.py:1434(__init__)
      435    0.000    0.000    0.000    0.000 backend_bases.py:145(open_group)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1453(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1494(KeyEvent)
      435    0.000    0.000    0.000    0.000 backend_bases.py:153(close_group)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1531(FigureCanvasBase)
        1    0.000    0.000    0.003    0.003 backend_bases.py:1561(__init__)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1582(is_saving)
        2    0.000    0.000    0.003    0.002 backend_bases.py:1669(pick)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1685(draw_event)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1705(close_event)
        2    0.000    0.000    0.006    0.003 backend_bases.py:1771(button_press_event)
        2    0.000    0.000    0.001    0.001 backend_bases.py:1787(button_release_event)
       60    0.001    0.000    8.050    0.134 backend_bases.py:1811(motion_notify_event)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1836(leave_notify_event)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1850(enter_notify_event)
        4    0.000    0.000    7.900    1.975 backend_bases.py:1902(draw_idle)
        2    0.000    0.000    0.012    0.006 backend_bases.py:1915(get_width_height)
        8    0.000    0.000    0.003    0.000 backend_bases.py:2279(mpl_connect)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2326(mpl_disconnect)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2540(NonGuiException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2544(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2556(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2621(Cursors)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2627(NavigationToolbar2)
        1    0.000    0.000    0.065    0.065 backend_bases.py:2690(__init__)
       60    0.002    0.000    0.070    0.001 backend_bases.py:2769(mouse_move)
        1    0.032    0.032    0.274    0.274 backend_bases.py:28(<module>)
   105595    0.059    0.000    0.184    0.000 backend_bases.py:286(_iter_collection_raw_paths)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3162(update)
        4    0.000    0.000    0.000    0.000 backend_bases.py:3198(set_history_buttons)
      125    0.000    0.000    0.000    0.000 backend_bases.py:604(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 backend_bases.py:67(ShowBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:674(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:687(__init__)
        1    0.002    0.002   75.162   75.162 backend_bases.py:73(__call__)
      270    0.000    0.000    0.000    0.000 backend_bases.py:733(get_alpha)
      270    0.000    0.000    0.000    0.000 backend_bases.py:782(get_forced_alpha)
      145    0.000    0.000    0.000    0.000 backend_bases.py:802(get_linewidth)
      810    0.000    0.000    0.000    0.000 backend_bases.py:808(get_rgb)
       20    0.000    0.000    0.000    0.000 backend_bases.py:826(get_snap)
      270    0.000    0.000    0.004    0.000 backend_bases.py:839(set_alpha)
        5    0.000    0.000    0.000    0.000 backend_bases.py:875(set_clip_rectangle)
      290    0.000    0.000    0.000    0.000 backend_bases.py:881(set_clip_path)
      540    0.001    0.000    0.005    0.000 backend_bases.py:907(set_foreground)
      145    0.000    0.000    0.000    0.000 backend_bases.py:945(set_linestyle)
      150    0.000    0.000    0.000    0.000 backend_bases.py:967(set_url)
      165    0.000    0.000    0.000    0.000 backend_bases.py:979(set_snap)
      290    0.000    0.000    0.000    0.000 backend_bases.py:992(set_hatch)
        1    0.007    0.007    0.007    0.007 backend_macosx.py:1(<module>)
      130    0.001    0.000    0.013    0.000 backend_macosx.py:130(draw_text)
      246    0.002    0.000    0.013    0.000 backend_macosx.py:141(get_text_width_height_descent)
      130    0.000    0.000    0.000    0.000 backend_macosx.py:161(flipy)
      376    0.000    0.000    0.000    0.000 backend_macosx.py:164(points_to_pixels)
        5    0.000    0.000    0.000    0.000 backend_macosx.py:167(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:171(GraphicsContextMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:179(__init__)
      270    0.001    0.000    0.005    0.000 backend_macosx.py:183(set_alpha)
      540    0.003    0.000    0.008    0.000 backend_macosx.py:190(set_foreground)
        5    0.000    0.000    0.000    0.000 backend_macosx.py:199(set_clip_rectangle)
      290    0.000    0.000    0.001    0.000 backend_macosx.py:204(set_clip_path)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:218(draw_if_interactive)
        1    0.008    0.008    0.457    0.457 backend_macosx.py:232(new_figure_manager)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:24(Show)
        1    0.083    0.083    0.410    0.410 backend_macosx.py:241(new_figure_manager_given_figure)
        1    0.000    0.000   75.132   75.132 backend_macosx.py:25(mainloop)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:250(TimerMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:267(FigureCanvasMac)
        1    0.001    0.001    0.018    0.018 backend_macosx.py:290(__init__)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:296(resize)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:30(RendererMac)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:351(FigureManagerMac)
        1    0.243    0.243    0.309    0.309 backend_macosx.py:355(__init__)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:368(notify_axes_change)
        1    0.000    0.000    2.016    2.016 backend_macosx.py:376(close)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:380(NavigationToolbarMac)
        1    0.000    0.000    0.002    0.002 backend_macosx.py:39(__init__)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:449(NavigationToolbar2Mac)
        1    0.000    0.000    0.065    0.065 backend_macosx.py:451(__init__)
        1    0.065    0.065    0.065    0.065 backend_macosx.py:454(_init_toolbar)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:464(set_cursor)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:48(set_width_height)
       60    0.015    0.000    0.015    0.000 backend_macosx.py:481(set_message)
      145    0.000    0.000    0.025    0.000 backend_macosx.py:51(draw_path)
       20    0.036    0.002    2.828    0.141 backend_macosx.py:63(draw_path_collection)
      290    0.001    0.000    0.001    0.000 backend_macosx.py:96(new_gc)
        1    0.012    0.012    0.014    0.014 backend_mixed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_mixed.py:6(MixedModeRenderer)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:1430(RendererPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2019(GraphicsContextPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:214(Reference)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2245(PdfPages)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2320(FigureCanvasPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:234(Name)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2360(FigureManagerPdf)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:260(Operator)
       37    0.000    0.000    0.000    0.000 backend_pdf.py:264(__init__)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:316(Stream)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:390(PdfFile)
        1    0.022    0.022    0.039    0.039 backend_pdf.py:6(<module>)
        1    0.013    0.013    0.013    0.013 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 base.py:20(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 base.py:24(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 base.py:55(spmatrix)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        6    0.000    0.000    0.001    0.000 basic.py:22(solve)
        1    0.001    0.001    0.001    0.001 basic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:38(SpecialFunctionWarning)
        1    0.012    0.012    0.015    0.015 basic.py:5(<module>)
        1    0.016    0.016    0.020    0.020 basic.py:7(<module>)
        1    0.000    0.000    0.000    0.000 bezier.py:13(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 bezier.py:149(BezierSegment)
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
        1    0.001    0.001    0.001    0.001 bisect.py:1(<module>)
        1    0.004    0.004    0.004    0.004 blas.py:119(<module>)
       12    0.000    0.000    0.000    0.000 blas.py:158(find_best_blas_type)
       12    0.000    0.000    0.000    0.000 blas.py:202(_get_funcs)
        1    0.000    0.000    0.000    0.000 block.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:120(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:23(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:293(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 blocking_input.py:31(BlockingInput)
        1    0.000    0.000    0.000    0.000 blocking_input.py:346(BlockingKeyMouseInput)
        1    0.018    0.018    0.055    0.055 bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.002    0.002 bsr.py:11(swig_import_helper)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.002    0.002 bsr.py:9(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:259(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 calendar.py:488(TimeEncoding)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:536(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.006    0.006    0.008    0.008 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1020(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:133(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:609(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 cbook.py:1005(__Full)
      173    0.001    0.000    0.005    0.000 cbook.py:1078(dedent)
        1    0.000    0.000    0.000    0.000 cbook.py:1238(maxdict)
       11    0.000    0.000    0.000    0.000 cbook.py:1244(__init__)
      122    0.001    0.000    0.001    0.000 cbook.py:1249(__setitem__)
       14    0.000    0.000    0.000    0.000 cbook.py:125(deprecated)
        1    0.000    0.000    0.000    0.000 cbook.py:1258(Stack)
        3    0.000    0.000    0.000    0.000 cbook.py:1265(__init__)
        3    0.000    0.000    0.000    0.000 cbook.py:1295(push)
       12    0.000    0.000    0.000    0.000 cbook.py:1315(clear)
        2    0.000    0.000    0.000    0.000 cbook.py:1320(bubble)
       12    0.000    0.000    0.000    0.000 cbook.py:1353(popall)
        1    0.000    0.000    0.000    0.000 cbook.py:1462(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 cbook.py:1581(Grouper)
        3    0.000    0.000    0.000    0.000 cbook.py:1617(__init__)
       13    0.000    0.000    0.000    0.000 cbook.py:1625(clean)
       14    0.000    0.000    0.001    0.000 cbook.py:164(deprecate)
       11    0.000    0.000    0.000    0.000 cbook.py:1693(get_siblings)
      254    0.001    0.000    0.001    0.000 cbook.py:1920(is_math_text)
        1    0.000    0.000    0.000    0.000 cbook.py:1936(_NestedClassGetter)
        1    0.000    0.000    0.000    0.000 cbook.py:1956(_InstanceMethodPickler)
        4    0.001    0.000    0.001    0.000 cbook.py:1984(_putmask)
        1    0.000    0.000    0.000    0.000 cbook.py:269(converter)
        1    0.000    0.000    0.000    0.000 cbook.py:287(tostr)
        1    0.000    0.000    0.000    0.000 cbook.py:293(todatetime)
        1    0.000    0.000    0.000    0.000 cbook.py:307(todate)
        1    0.000    0.000    0.000    0.000 cbook.py:32(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 cbook.py:321(tofloat)
        1    0.000    0.000    0.000    0.000 cbook.py:333(toint)
        1    0.000    0.000    0.000    0.000 cbook.py:344(_BoundMethodProxy)
       17    0.000    0.000    0.000    0.000 cbook.py:357(__init__)
      128    0.001    0.000    7.977    0.062 cbook.py:385(__call__)
        1    0.000    0.000    0.000    0.000 cbook.py:427(CallbackRegistry)
       17    0.000    0.000    0.000    0.000 cbook.py:465(__init__)
       14    0.000    0.000    0.000    0.000 cbook.py:48(_generate_deprecation_message)
       17    0.003    0.000    0.003    0.000 cbook.py:483(connect)
        1    0.000    0.000    0.000    0.000 cbook.py:500(disconnect)
    99/95    0.001    0.000    7.978    0.084 cbook.py:516(process)
        1    0.000    0.000    0.000    0.000 cbook.py:530(Scheduler)
        1    0.000    0.000    0.000    0.000 cbook.py:552(Timeout)
        1    0.000    0.000    0.000    0.000 cbook.py:572(Idle)
        1    0.000    0.000    0.000    0.000 cbook.py:596(silent_list)
        1    0.000    0.000    0.000    0.000 cbook.py:631(Bunch)
        2    0.000    0.000    0.000    0.000 cbook.py:644(__init__)
     1279    0.002    0.000    0.002    0.000 cbook.py:659(iterable)
     1230    0.002    0.000    0.004    0.000 cbook.py:668(is_string_like)
        1    0.017    0.017    0.025    0.025 cbook.py:7(<module>)
      102    0.000    0.000    0.000    0.000 cbook.py:709(is_numlike)
        3    0.000    0.000    0.000    0.000 cbook.py:748(is_scalar_or_string)
        6    0.000    0.000    0.000    0.000 cbook.py:791(flatten)
        1    0.000    0.000    0.000    0.000 cbook.py:814(Sorter)
        1    0.000    0.000    0.000    0.000 cbook.py:862(Xlator)
        1    0.000    0.000    0.000    0.000 cbook.py:922(Null)
        1    0.000    0.000    0.000    0.000 cbook.py:950(mkdirs)
        1    0.000    0.000    0.000    0.000 cbook.py:971(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 cbook.py:972(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:999(RingBuffer)
1586017/1066048   11.950    0.000  152.672    0.000 cell.py:124(constrain_vector_to_cell)
       32    0.039    0.001    0.043    0.001 cell.py:189(add_atom)
        1    0.001    0.001    0.001    0.001 cell.py:2(<module>)
        1    0.000    0.000    0.000    0.000 cell.py:20(Cell)
      514    0.039    0.000    0.039    0.000 cell.py:216(fermi_dirac)
      288    0.000    0.000    0.000    0.000 cell.py:258(get_nearest_mesh_value)
       32    0.000    0.000    0.000    0.000 cell.py:272(get_nearest_mesh_vector)
        1  287.845  287.845 2382.225 2382.225 cell.py:280(calculate_support_grid)
      515    0.003    0.000    0.003    0.000 cell.py:350(support_filename)
        1   17.704   17.704   19.928   19.928 cell.py:353(write_support_grid)
      514    0.001    0.000 2402.156    4.673 cell.py:438(get_support_grid)
        1    0.000    0.000    0.004    0.004 cell.py:44(__init__)
      514 12467.944   24.257 14959.927   29.105 cell.py:461(calculate_psi_grid)
     1028    0.015    0.000    0.015    0.000 cell.py:480(psi_filename)
      514  165.427    0.322  185.621    0.361 cell.py:484(write_psi_grid)
      514    0.013    0.000 15145.595   29.466 cell.py:518(get_psi_grid)
        1  109.783  109.783 15261.129 15261.129 cell.py:538(calculate_ldos_grid)
        2    0.000    0.000    0.000    0.000 cell.py:574(ldos_filename)
        1    0.165    0.165    0.189    0.189 cell.py:577(write_ldos)
        1    0.007    0.007 15261.325 15261.325 cell.py:632(get_ldos_grid)
1269230/1066048    7.320    0.000  127.249    0.000 cell.py:95(constrain_relative_vector)
        1    0.004    0.004    0.005    0.005 chebyshev.py:87(<module>)
        7    0.000    0.000    0.000    0.000 cm.py:134(get_cmap)
        1    0.000    0.000    0.000    0.000 cm.py:164(ScalarMappable)
        4    0.000    0.000    0.000    0.000 cm.py:171(__init__)
        1    0.000    0.000    0.029    0.029 cm.py:205(to_rgba)
       33    0.000    0.000    0.000    0.000 cm.py:25(_reverser)
        1    0.002    0.002    0.002    0.002 cm.py:264(set_array)
       66    0.001    0.000    0.002    0.000 cm.py:31(revcmap)
       10    0.000    0.000    0.000    0.000 cm.py:343(check_update)
       71    0.000    0.000    0.002    0.000 cm.py:48(_reverse_cmap_spec)
        1    0.016    0.016    0.021    0.021 cm.py:6(<module>)
      142    0.000    0.000    0.003    0.000 cm.py:61(_generate_cmap)
        1    0.004    0.004    0.004    0.004 cobyla.py:11(<module>)
        1    0.003    0.003    0.005    0.005 collections.py:1(<module>)
        1    0.024    0.024    0.321    0.321 collections.py:10(<module>)
       33    0.000    0.000    0.003    0.000 collections.py:1018(set_segments)
       15    0.000    0.000    0.002    0.000 collections.py:1058(set_color)
        1    0.000    0.000    0.000    0.000 collections.py:1086(EventCollection)
        5    0.000    0.000    0.000    0.000 collections.py:131(_get_value)
        1    0.000    0.000    0.000    0.000 collections.py:1338(CircleCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1370(EllipseCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1454(PatchCollection)
        4    0.000    0.000    0.000    0.000 collections.py:146(_get_bool)
        1    0.000    0.000    0.000    0.000 collections.py:1517(TriMesh)
       20    0.000    0.000    0.000    0.000 collections.py:156(get_paths)
        1    0.000    0.000    0.000    0.000 collections.py:1587(QuadMesh)
       20    0.000    0.000    0.000    0.000 collections.py:162(get_transforms)
       20    0.000    0.000    0.000    0.000 collections.py:165(get_offset_transform)
       20    0.000    0.000    0.001    0.000 collections.py:205(_prepare_points)
       20    0.005    0.000    2.837    0.142 collections.py:246(draw)
        1    0.000    0.000    0.000    0.000 collections.py:26(OrderedDict)
        4    0.000    0.000    0.000    0.000 collections.py:283(set_pickradius)
        1    0.000    0.000    0.000    0.000 collections.py:29(Collection)
       13    0.008    0.001    0.011    0.001 collections.py:293(namedtuple)
        4    0.000    0.000    0.000    0.000 collections.py:326(set_urls)
        4    0.000    0.000    0.000    0.000 collections.py:335(set_hatch)
      563    0.000    0.000    0.000    0.000 collections.py:337(<genexpr>)
       67    0.000    0.000    0.000    0.000 collections.py:361(<genexpr>)
       67    0.000    0.000    0.000    0.000 collections.py:363(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:395(Counter)
        4    0.000    0.000    0.000    0.000 collections.py:396(set_offset_position)
        5    0.000    0.000    0.000    0.000 collections.py:419(set_linewidth)
        1    0.000    0.000    0.000    0.000 collections.py:435(set_lw)
        7    0.000    0.000    0.000    0.000 collections.py:439(set_linestyle)
        3    0.000    0.000    0.000    0.000 collections.py:481(set_linestyles)
        4    0.000    0.000    0.000    0.000 collections.py:489(set_antialiased)
        4    0.000    0.000    0.000    0.000 collections.py:517(set_facecolor)
       16    0.000    0.000    0.000    0.000 collections.py:543(get_facecolor)
       16    0.000    0.000    0.000    0.000 collections.py:547(get_edgecolor)
       19    0.000    0.000    0.023    0.001 collections.py:554(set_edgecolor)
       25    0.000    0.000    0.029    0.001 collections.py:622(update_scalarmappable)
        1    0.000    0.000    0.000    0.000 collections.py:685(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:721(PolyCollection)
        1    0.000    0.000   10.431   10.431 collections.py:722(__init__)
        6    0.905    0.151    4.568    0.761 collections.py:746(set_verts)
        1    0.000    0.000    0.000    0.000 collections.py:782(BrokenBarHCollection)
        4    0.000    0.000    0.022    0.006 collections.py:80(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:829(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:894(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:901(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:908(LineCollection)
        3    0.000    0.000    0.022    0.007 collections.py:921(__init__)
        1    0.000    0.000    0.000    0.000 colorbar.py:1185(ColorbarPatch)
        1    0.044    0.044    0.500    0.500 colorbar.py:20(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:214(ColorbarBase)
        1    0.000    0.000    0.000    0.000 colorbar.py:837(Colorbar)
        1    0.000    0.000    0.000    0.000 colors.py:1026(SymLogNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1140(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1208(NoNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1317(LightSource)
        1    0.000    0.000    0.000    0.000 colors.py:238(ColorConverter)
      385    0.000    0.000    0.000    0.000 colors.py:260(to_rgb)
      870    0.005    0.000    0.029    0.000 colors.py:326(to_rgba)
       26    0.001    0.000    0.023    0.001 colors.py:367(to_rgba_array)
        3    0.001    0.000    0.012    0.004 colors.py:418(makeMappingArray)
        1    0.000    0.000    0.000    0.000 colors.py:479(Colormap)
        1    0.001    0.001    0.002    0.002 colors.py:48(<module>)
      142    0.000    0.000    0.000    0.000 colors.py:491(__init__)
        1    0.005    0.005    0.019    0.019 colors.py:517(__call__)
        1    0.000    0.000    0.000    0.000 colors.py:639(_set_extremes)
        1    0.000    0.000    0.000    0.000 colors.py:661(LinearSegmentedColormap)
      142    0.000    0.000    0.001    0.000 colors.py:668(__init__)
        1    0.000    0.000    0.012    0.012 colors.py:721(_init)
       10    0.000    0.000    0.002    0.000 colors.py:742(from_list)
        1    0.000    0.000    0.000    0.000 colors.py:774(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:838(Normalize)
        4    0.000    0.000    0.000    0.000 colors.py:844(__init__)
        1    0.002    0.002    0.002    0.002 colors.py:864(process_value)
        1    0.001    0.001    0.006    0.006 colors.py:896(__call__)
        1    0.000    0.000    0.000    0.000 colors.py:943(autoscale_None)
        1    0.000    0.000    0.000    0.000 colors.py:955(LogNorm)
        1    0.000    0.000    0.000    0.000 common.py:4(<module>)
        1    0.000    0.000    0.000    0.000 compat.py:110(Unpickler)
        1    0.000    0.000    0.000    0.000 compat.py:117(Pickler)
        1    0.006    0.006    0.012    0.012 compat.py:3(<module>)
        1    0.013    0.013    0.014    0.014 compressed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compressed.py:19(_cs_matrix)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.021    0.021    1.002    1.002 cont2discrete.py:3(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:100(BarContainer)
        1    0.000    0.000    0.000    0.000 container.py:108(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 container.py:117(StemContainer)
        1    0.000    0.000    0.000    0.000 container.py:4(Container)
        1    0.000    0.000    0.000    0.000 contextlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:132(closing)
        3    0.000    0.000    0.000    0.000 contextlib.py:54(contextmanager)
        1    0.000    0.000    0.000    0.000 contextlib.py:9(GeneratorContextManager)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:1385(QuadContourSet)
        1    0.000    0.000    0.000    0.000 contour.py:36(ClabelText)
        1    0.053    0.053    0.068    0.068 contour.py:4(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:51(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:747(ContourSet)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.005    0.005 coo.py:11(swig_import_helper)
        1    0.000    0.000    0.000    0.000 coo.py:20(coo_matrix)
        1    0.000    0.000    0.005    0.005 coo.py:9(<module>)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 copy.py:123(_copy_inst)
39973698/2855277   83.877    0.000  251.711    0.000 copy.py:145(deepcopy)
